model_name,train_setting,noise_type,eval_text_variant,n_samples,n_train,accuracy,macro_precision,macro_recall,macro_f1,f1_clean,f1_offensive,f1_hate,support_clean,support_offensive,support_hate
xlmr_note08,original,masked_word,before_norm,6680,7998.0,0.48098802395209583,0.45662446599974976,0.5744613837609847,0.4020298696499431,0.6125199068969741,0.18871533312081606,0.40485436893203886,5548,444,688
xlmr_note08,original,masked_word,after_norm,6680,7998.0,0.49326347305389223,0.45011553709255314,0.5700270721418087,0.4038301914910422,0.6255134090359991,0.187263339070568,0.3987138263665595,5548,444,688
xlmr_note08,original,slang_teencode,before_norm,6680,7998.0,0.6163173652694611,0.4660195445998454,0.5963980057504227,0.4632742865366297,0.7505186155693853,0.22598307615729218,0.41332116788321166,5548,444,688
xlmr_note08,original,slang_teencode,after_norm,6680,7998.0,0.6164670658682635,0.46536223244770447,0.5965081524071983,0.46349350151882684,0.7494819500490785,0.2255790533736153,0.41541950113378684,5548,444,688
xlmr_note08,original,mixed_noise,before_norm,6680,7998.0,0.24610778443113773,0.42233054549905313,0.3793862229627894,0.18272973918647684,0.35849606528708833,0.1374738311235171,0.05221932114882506,5548,444,688
xlmr_note08,original,mixed_noise,after_norm,6680,7998.0,0.25523952095808383,0.3979852574282581,0.4690082094300669,0.2350017748742972,0.29337395277989337,0.14254224834680382,0.26908912349619446,5548,444,688
xlmr_note08,augmented_mixed,clean,before_norm,6680,15996.0,0.6699101796407185,0.4824268287442722,0.6202136602825726,0.49659277235995747,0.793604039553966,0.24797507788161993,0.44819919964428634,5548,444,688
xlmr_note08,augmented_mixed,clean,after_norm,6680,15996.0,0.6429640718562875,0.47530296176061837,0.6162055127846279,0.48211899973608974,0.7706027721070162,0.24280067758328627,0.4329535495179667,5548,444,688
xlmr_note08,augmented_mixed,no_accent,before_norm,6680,15996.0,0.44640718562874254,0.4172015130768816,0.5263016564878958,0.35377755912193054,0.571607882515376,0.18643190056965303,0.30329289428076256,5548,444,688
xlmr_note08,augmented_mixed,no_accent,after_norm,6680,15996.0,0.38547904191616766,0.40871916933781777,0.5047271360074214,0.3183280126652401,0.4968152866242038,0.1649659863945578,0.2932027649769585,5548,444,688
xlmr_note08,augmented_mixed,repeated_char,before_norm,6680,15996.0,0.517065868263473,0.4407152725533546,0.572367294441874,0.40580776462147367,0.6487063849988132,0.19696969696969696,0.37174721189591076,5548,444,688
xlmr_note08,augmented_mixed,repeated_char,after_norm,6680,15996.0,0.6417664670658683,0.4745190897132517,0.6150341900559871,0.48120538177672917,0.769263836646964,0.24139875916525663,0.4329535495179667,5548,444,688
xlmr_note08,augmented_mixed,special_char,before_norm,6680,15996.0,0.5068862275449102,0.46501295585362845,0.5958322646265923,0.4214742371610339,0.6364949446316803,0.19655521783181357,0.43137254901960786,5548,444,688
xlmr_note08,augmented_mixed,special_char,after_norm,6680,15996.0,0.640119760479042,0.47450223587579393,0.6146395458603084,0.48036845437760123,0.7682204758316288,0.2392877017250974,0.4335971855760774,5548,444,688
